지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m )
108,서울,2020-10-02 19:00,20.1,,3.7,180,82,19.2,16.9,1004.6,1014.6,0,0.01,10,9,5
108,서울,2020-10-02 20:00,20,,2.4,200,85,19.7,17.3,1004.9,1014.9,,,10,9,4
108,서울,2020-10-02 21:00,19.9,,1.4,200,85,19.6,17.2,1004.8,1014.8,,,10,10,4
108,서울,2020-10-02 22:00,19.9,,1.6,180,86,19.9,17.4,1005.1,1015.1,,,10,9,4
108,서울,2020-10-02 23:00,19.9,,2.4,180,86,19.9,17.4,1005.2,1015.2,,,10,9,4
108,서울,2020-10-03 00:00,19.9,,2.4,200,87,20.1,17.6,1005.4,1015.4,,,9,9,
108,서울,2020-10-03 01:00,19.8,0,2.3,200,89,20.5,17.9,1005.2,1015.2,,,10,9,3
108,서울,2020-10-03 02:00,19.6,0,1.8,270,90,20.5,17.9,1005.1,1015,,,10,7,3
108,서울,2020-10-03 03:00,19.5,,1,250,90,20.4,17.8,1004.8,1014.7,,,8,8,3
108,서울,2020-10-03 04:00,19.3,,1.4,320,90,20.1,17.6,1005,1014.9,,,10,7,2
108,서울,2020-10-03 05:00,18.9,,1.3,340,84,18.3,16.1,1005.4,1015.4,,,10,5,15
108,서울,2020-10-03 06:00,18.7,0,1,270,87,18.6,16.4,1005.6,1015.6,,,9,9,10
108,서울,2020-10-03 07:00,18.4,,0.8,340,88,18.5,16.3,1005.5,1015.5,0,0.01,9,9,10
108,서울,2020-10-03 08:00,18.6,,0.8,360,86,18.4,16.2,1005.9,1015.9,0,0.19,9,5,10
108,서울,2020-10-03 09:00,18.9,,1.3,270,86,18.6,16.4,1006.5,1016.5,0,0.27,10,6,19
108,서울,2020-10-03 10:00,19.4,,2.1,270,86,19.2,16.9,1006.9,1016.9,0,0.41,9,6,17
108,서울,2020-10-03 11:00,21.1,,1.2,200,76,18.9,16.6,1006.1,1016,0.3,1.53,4,2,18
108,서울,2020-10-03 12:00,22.5,,2,200,60,16.3,14.3,1005.1,1015,0.9,2.37,2,2,10
108,서울,2020-10-03 13:00,22.5,,3.2,250,50,13.6,11.5,1004.7,1014.5,0.5,1.9,9,9,15
108,서울,2020-10-03 14:00,22.3,,2.4,270,54,14.5,12.5,1004.3,1014.2,0,0.98,9,9,15
108,서울,2020-10-03 15:00,22.1,,2.4,270,55,14.6,12.6,1004,1013.9,0,0.54,9,8,13
108,서울,2020-10-03 16:00,22,,2.5,250,50,13.1,11,1004,1013.9,0.1,0.91,8,6,15
108,서울,2020-10-03 17:00,21.4,,2.3,250,52,13.2,11.1,1004.5,1014.4,0,0.52,8,2,15
108,서울,2020-10-03 18:00,20.6,,2.9,250,56,13.6,11.5,1004.4,1014.4,0,0.16,8,2,15
108,서울,2020-10-03 19:00,19.9,,2.4,270,62,14.3,12.3,1004,1014,0,0,10,3,15
108,서울,2020-10-03 20:00,19.3,,0.7,270,66,14.7,12.7,1004.1,1014,,,8,4,49
108,서울,2020-10-03 21:00,18.8,,1.5,270,70,15.2,13.2,1004.4,1014.4,,,9,3,45
108,서울,2020-10-03 22:00,18.6,,0.1,0,72,15.4,13.4,1004.3,1014.3,,,10,1,15
108,서울,2020-10-03 23:00,18.4,,1.1,290,74,15.6,13.6,1004.2,1014.2,,,10,6,41
108,서울,2020-10-04 00:00,18.3,,1.1,320,76,15.9,13.9,1004.1,1014.1,,,9,9,
108,서울,2020-10-04 01:00,18.3,0,1.9,270,78,16.3,14.3,1004.3,1014.3,,,10,2,8
108,서울,2020-10-04 02:00,18.2,0,1.7,270,75,15.6,13.6,1004,1014,,,10,3,10
108,서울,2020-10-04 03:00,18.1,0,2.1,250,74,15.3,13.3,1003.8,1013.8,,,10,2,10
108,서울,2020-10-04 04:00,17.9,0,2,290,77,15.8,13.8,1003.7,1013.7,,,9,4,8
108,서울,2020-10-04 05:00,17.6,,2.2,250,78,15.7,13.7,1003.1,1013.1,,,9,9,44
108,서울,2020-10-04 06:00,17.2,,1.5,270,78,15.3,13.3,1002.7,1012.7,,,7,7,46
108,서울,2020-10-04 07:00,16.9,,1.8,270,77,14.8,12.8,1002.8,1012.9,0,0.04,8,8,45
108,서울,2020-10-04 08:00,17.1,,1.6,290,76,14.8,12.8,1002.9,1012.9,0,0.18,9,9,35
108,서울,2020-10-04 09:00,17.6,,1.7,270,71,14.2,12.2,1002.8,1012.8,0.2,0.49,8,8,32
108,서울,2020-10-04 10:00,18.6,,2.3,320,66,14.1,12.1,1002.6,1012.6,0.5,1.3,6,0,
108,서울,2020-10-04 11:00,19.8,,2.2,270,60,13.8,11.8,1001.9,1011.9,0.8,1.87,5,0,
108,서울,2020-10-04 12:00,20.6,,2.9,270,46,11.1,8.5,1001,1010.9,1,2.29,8,0,
108,서울,2020-10-04 13:00,21.3,,3.8,230,44,11.1,8.5,1000.2,1010.1,1,2.14,9,0,
108,서울,2020-10-04 14:00,21.3,,4.3,270,45,11.3,8.8,999.8,1009.7,0.7,1.91,9,0,
108,서울,2020-10-04 15:00,20.5,,4.4,230,60,14.4,12.4,999.6,1009.5,0.1,1.17,9,3,12
108,서울,2020-10-04 16:00,20,,3.2,270,64,14.9,12.9,999.5,1009.4,0,0.55,9,6,11
108,서울,2020-10-04 17:00,19.4,,6,270,68,15.3,13.3,999.6,1009.5,0,0.33,9,6,10
108,서울,2020-10-04 18:00,15.5,0,6.5,290,67,11.7,9.3,1001.3,1011.4,0,0.08,9,2,9
108,서울,2020-10-04 19:00,14,,5,290,61,9.7,6.5,1002.5,1012.7,0,0.01,9,4,22
108,서울,2020-10-04 20:00,13.1,,3.6,290,59,8.8,5.2,1003.4,1013.6,,,8,0,
108,서울,2020-10-04 21:00,12.5,,3.2,320,61,8.8,5.1,1004.3,1014.6,,,6,0,
108,서울,2020-10-04 22:00,11.8,,2.7,270,63,8.7,4.9,1005.2,1015.5,,,3,0,
108,서울,2020-10-04 23:00,11.2,,1.7,290,65,8.6,4.8,1005.6,1015.9,,,1,0,
108,서울,2020-10-05 00:00,10.6,,1.2,270,64,8.1,4,1005.7,1016.1,,,0,0,
108,서울,2020-10-05 01:00,10.3,,2.2,270,64,8,3.7,1006.1,1016.5,,,0,0,
108,서울,2020-10-05 02:00,9.6,,1.5,250,66,7.8,3.5,1006.4,1016.8,,,0,0,
108,서울,2020-10-05 03:00,9.2,,1.3,270,64,7.4,2.7,1006.5,1016.9,,,0,0,
108,서울,2020-10-05 04:00,9.2,,1.8,290,66,7.6,3.1,1006.7,1017.1,,,0,0,
108,서울,2020-10-05 05:00,8.8,,0.6,290,69,7.8,3.4,1006.8,1017.2,,,0,0,
108,서울,2020-10-05 06:00,8.5,,1.6,270,71,7.8,3.5,1007.2,1017.6,,,0,0,
108,서울,2020-10-05 07:00,8.6,,1.1,320,74,8.2,4.2,1007.7,1018.1,0,0.03,0,0,
108,서울,2020-10-05 08:00,9.7,,1,270,65,7.8,3.4,1007.9,1018.3,1,0.44,0,0,
108,서울,2020-10-05 09:00,12.2,,1.8,270,55,7.8,3.4,1008.3,1018.6,1,1.18,0,0,
108,서울,2020-10-05 10:00,14,,3.7,290,48,7.6,3.1,1008.4,1018.6,1,1.9,0,0,
108,서울,2020-10-05 11:00,15.5,,4.5,290,49,8.6,4.8,1007.9,1018.1,1,2.42,1,1,15
108,서울,2020-10-05 12:00,16.6,,4,250,46,8.7,4.9,1008,1018.1,1,2.79,1,1,10
108,서울,2020-10-05 13:00,17.1,,3.9,290,46,8.9,5.3,1007.5,1017.6,1,2.92,3,3,15
108,서울,2020-10-05 14:00,17.5,,3.3,290,45,9,5.4,1006.7,1016.8,0.9,2.47,1,1,18
108,서울,2020-10-05 15:00,18,,4,290,44,9,5.5,1006.5,1016.5,1,2.34,3,1,15
108,서울,2020-10-05 16:00,18.3,,2.9,270,44,9.2,5.8,1006.6,1016.6,1,1.77,4,1,16
108,서울,2020-10-05 17:00,17.4,,3.2,290,46,9.1,5.6,1006.9,1017,1,0.88,5,1,15
108,서울,2020-10-05 18:00,16,,3.1,270,50,9,5.5,1007.3,1017.5,0.6,0.29,6,1,40
108,서울,2020-10-05 19:00,15.1,,2.9,270,52,8.9,5.3,1008.1,1018.3,0,0.01,6,0,
108,서울,2020-10-05 20:00,14.4,,2.9,320,57,9.3,5.9,1008.7,1018.9,,,7,0,
108,서울,2020-10-05 21:00,13.9,,2.8,340,60,9.5,6.2,1009.3,1019.5,,,8,0,
108,서울,2020-10-05 22:00,13.4,,3.9,320,65,9.9,6.9,1009.5,1019.8,,,9,8,75
108,서울,2020-10-05 23:00,12.8,,2.3,320,66,9.7,6.5,1010.1,1020.4,,,8,2,
108,서울,2020-10-06 00:00,12.1,,1.2,250,68,9.5,6.3,1010.2,1020.5,,,0,0,
108,서울,2020-10-06 01:00,11.3,,1.6,270,73,9.7,6.6,1010.6,1021,,,0,0,
108,서울,2020-10-06 02:00,11.1,,1.1,270,74,9.7,6.6,1010.8,1021.2,,,0,0,
108,서울,2020-10-06 03:00,10.3,,2,250,75,9.3,6,1011,1021.4,,,0,0,
108,서울,2020-10-06 04:00,9.9,,0.6,250,79,9.6,6.4,1011.1,1021.6,,,0,0,
108,서울,2020-10-06 05:00,9.7,,0.6,290,82,9.8,6.7,1011.2,1021.6,,,0,0,
108,서울,2020-10-06 06:00,9.5,,1.1,50,81,9.5,6.3,1011.5,1021.9,,,0,0,
108,서울,2020-10-06 07:00,9.4,,1,20,80,9.4,6.1,1011.7,1022.1,0.1,0.03,0,0,
108,서울,2020-10-06 08:00,10.4,,0.3,0,79,9.9,6.9,1012.2,1022.6,1,0.45,0,0,
108,서울,2020-10-06 09:00,12.6,,2.7,290,69,10,7,1012.5,1022.8,1,1.21,0,0,
108,서울,2020-10-06 10:00,14,,3.6,290,58,9.2,5.8,1012.8,1023.1,1,1.94,0,0,
108,서울,2020-10-06 11:00,15.3,,3.8,290,48,8.3,4.3,1012.4,1022.6,1,2.48,0,0,
108,서울,2020-10-06 12:00,16.8,,2.9,320,45,8.5,4.7,1012.5,1022.7,1,2.8,0,0,
108,서울,2020-10-06 13:00,17.9,,2.7,270,44,9,5.4,1012.2,1022.3,1,2.88,0,0,
108,서울,2020-10-06 14:00,18.9,,2.3,250,39,8.5,4.6,1011.5,1021.5,1,2.67,1,0,
108,서울,2020-10-06 15:00,19.2,,2.4,270,40,8.8,5.2,1011,1021,1,2.31,2,0,
108,서울,2020-10-06 16:00,19.3,,2.8,290,38,8.5,4.6,1011.2,1021.2,1,1.78,3,0,
108,서울,2020-10-06 17:00,18.7,,2,290,36,7.7,3.3,1011.2,1021.2,1,0.93,4,0,
108,서울,2020-10-06 18:00,17.1,,1.9,340,39,7.6,3,1011.5,1021.6,0.7,0.32,3,0,
108,서울,2020-10-06 19:00,15.7,,1.3,360,44,7.8,3.4,1012,1022.2,0,0.01,5,0,
108,서울,2020-10-06 20:00,15.3,,2.1,320,46,8,3.7,1012.8,1023.1,,,6,0,
108,서울,2020-10-06 21:00,14.8,,2.1,290,48,8,3.8,1013.3,1023.6,,,7,0,
108,서울,2020-10-06 22:00,14.6,,2.7,320,49,8.1,3.9,1013.9,1024.1,,,7,3,75
108,서울,2020-10-06 23:00,13.6,,2.3,290,53,8.2,4.1,1014.3,1024.6,,,6,6,74
108,서울,2020-10-07 00:00,13.5,,1.9,320,50,7.7,3.2,1014.5,1024.8,,,8,0,
108,서울,2020-10-07 01:00,12.6,,0.4,0,55,8,3.7,1014.4,1024.8,,,8,8,69
108,서울,2020-10-07 02:00,12.4,,0.9,50,55,7.8,3.5,1014.8,1025.2,,,9,9,66
108,서울,2020-10-07 03:00,11.6,,1.2,20,58,7.9,3.6,1015.3,1025.7,,,3,0,
108,서울,2020-10-07 04:00,11,,2.3,50,61,8,3.7,1015.1,1025.5,,,3,0,
108,서울,2020-10-07 05:00,10.8,,1,70,62,8,3.7,1015.3,1025.8,,,4,0,
108,서울,2020-10-07 06:00,10.3,,2.4,20,65,8.1,3.9,1015.8,1026.3,,,3,0,
108,서울,2020-10-07 07:00,10,,2.2,70,64,7.8,3.4,1016.2,1026.7,0,0.02,1,0,
108,서울,2020-10-07 08:00,10.9,,0.9,70,64,8.3,4.3,1016.7,1027.2,1,0.42,1,0,
108,서울,2020-10-07 09:00,14.1,,1.9,50,55,8.8,5.1,1017.2,1027.5,1,1.11,6,0,
108,서울,2020-10-07 10:00,16.5,,2.1,70,46,8.6,4.8,1017.3,1027.5,1,1.72,8,0,
108,서울,2020-10-07 11:00,18.2,,2.6,50,41,8.5,4.7,1016.8,1026.9,0.9,1.89,9,0,
108,서울,2020-10-07 12:00,19.3,,2.1,50,38,8.5,4.6,1016,1026,0.8,2.14,8,0,
108,서울,2020-10-07 13:00,20.5,,3,50,35,8.4,4.4,1015.1,1025.2,0.9,2.64,4,0,
108,서울,2020-10-07 14:00,21.4,,3.2,50,31,7.8,3.5,1014.4,1024.4,0.8,2.39,2,2,44
108,서울,2020-10-07 15:00,21.7,,2.6,50,29,7.5,2.8,1014.1,1024.1,0.9,2.01,3,2,44
108,서울,2020-10-07 16:00,22,,3.3,50,26,6.8,1.5,1013.9,1023.9,1,1.67,4,3,40
108,서울,2020-10-07 17:00,20.7,,1.8,50,29,7.1,2,1014.3,1024.3,0.5,0.8,9,9,38
108,서울,2020-10-07 18:00,19.7,,1.9,320,34,7.7,3.3,1014.8,1024.8,0.1,0.18,7,7,38
108,서울,2020-10-07 19:00,18.5,,3.2,320,42,8.9,5.3,1015.3,1025.4,0,0,7,7,55
108,서울,2020-10-07 20:00,17.7,,1.2,20,44,8.8,5.2,1015.7,1025.8,,,5,5,63
108,서울,2020-10-07 21:00,16.2,,1.6,70,48,8.8,5.1,1016.3,1026.5,,,0,0,
108,서울,2020-10-07 22:00,15.7,,1.9,50,51,9,5.5,1016.5,1026.8,,,0,0,
108,서울,2020-10-07 23:00,15.4,,2.6,50,58,10.1,7.1,1016.5,1026.8,,,0,0,
108,서울,2020-10-08 00:00,15,,2.8,70,64,10.9,8.2,1016.5,1026.8,,,0,0,
108,서울,2020-10-08 01:00,14.7,,2,70,66,11,8.4,1016.6,1026.9,,,0,0,
108,서울,2020-10-08 02:00,14.1,,1.9,70,68,10.9,8.2,1016.7,1027,,,0,0,
108,서울,2020-10-08 03:00,13.5,,1.7,50,69,10.6,7.9,1016.6,1026.9,,,0,0,
108,서울,2020-10-08 04:00,13.1,,2.4,70,73,10.9,8.3,1017,1027.4,,,0,0,
108,서울,2020-10-08 05:00,12.6,,2,50,72,10.4,7.6,1017.3,1027.7,,,0,0,
108,서울,2020-10-08 06:00,12.3,,1.8,50,75,10.6,7.9,1017.6,1028,,,0,0,
108,서울,2020-10-08 07:00,12.3,,3.4,70,77,10.9,8.3,1017.6,1028,0.1,0.02,0,0,
108,서울,2020-10-08 08:00,13.8,,2,70,73,11.5,9,1018.3,1028.6,1,0.46,0,0,
108,서울,2020-10-08 09:00,16.5,,3.4,50,64,11.9,9.6,1018.6,1028.8,1,1.18,0,0,
108,서울,2020-10-08 10:00,18.1,,3.7,70,58,11.9,9.6,1018.8,1028.9,1,1.89,0,0,
108,서울,2020-10-08 11:00,19.8,,4.2,50,53,12.2,9.9,1018,1028.1,1,2.4,0,0,
108,서울,2020-10-08 12:00,20.9,,4,70,45,11.1,8.5,1017.1,1027.2,1,2.73,0,0,
108,서울,2020-10-08 13:00,21.7,,4.3,70,44,11.4,8.9,1016.1,1026.1,1,2.82,0,0,
108,서울,2020-10-08 14:00,22.2,,3.7,70,44,11.7,9.3,1015.8,1025.8,1,2.62,0,0,
108,서울,2020-10-08 15:00,22.8,,3.3,70,42,11.6,9.2,1015.3,1025.2,1,2.18,1,1,15
108,서울,2020-10-08 16:00,22.8,,4.2,50,37,10.2,7.3,1015,1024.9,1,1.69,0,0,
108,서울,2020-10-08 17:00,22.1,,3.8,50,36,9.5,6.3,1014.7,1024.7,1,0.97,0,0,
108,서울,2020-10-08 18:00,20.2,,4.1,50,36,8.5,4.6,1015.2,1025.3,0.7,0.31,0,0,
108,서울,2020-10-08 19:00,18.8,,3.4,50,37,8,3.7,1016.5,1026.6,0,0,0,0,
108,서울,2020-10-08 20:00,17.9,,3.5,50,40,8.1,4,1016.4,1026.5,,,0,0,
108,서울,2020-10-08 21:00,17,,3.6,50,42,8.1,3.9,1016.6,1026.8,,,0,0,
108,서울,2020-10-08 22:00,16.1,,3.1,50,45,8.2,4.1,1017,1027.2,,,0,0,
108,서울,2020-10-08 23:00,15.4,,2.4,50,49,8.5,4.7,1017.5,1027.8,,,0,0,
108,서울,2020-10-09 00:00,14.3,,2.5,20,51,8.2,4.2,1016.7,1027,,,0,0,
108,서울,2020-10-09 01:00,13.5,,2.2,50,54,8.3,4.3,1015.8,1026.1,,,6,0,
108,서울,2020-10-09 02:00,13,,1.6,70,53,7.9,3.6,1015.4,1025.7,,,3,0,
108,서울,2020-10-09 03:00,12.8,,1.6,70,55,8.1,3.9,1014.7,1025,,,6,0,
108,서울,2020-10-09 04:00,13,,2.5,70,55,8.2,4.1,1014.6,1024.9,,,6,0,
108,서울,2020-10-09 05:00,12.8,,2.4,50,58,8.5,4.7,1015.1,1025.4,,,4,0,
108,서울,2020-10-09 06:00,12.4,,1.6,70,60,8.6,4.8,1014.9,1025.3,,,7,0,
108,서울,2020-10-09 07:00,12.5,,1.5,50,62,9,5.4,1014.7,1025.1,0.1,0.02,7,0,
108,서울,2020-10-09 08:00,13.5,,1.1,70,64,9.9,6.8,1015.4,1025.7,0.9,0.43,6,0,
108,서울,2020-10-09 09:00,16.4,,1.6,50,56,10.4,7.5,1016,1026.2,1,1.18,7,0,
108,서울,2020-10-09 10:00,18.3,,3.4,50,52,10.9,8.2,1015.8,1025.9,1,1.62,6,0,
108,서울,2020-10-09 11:00,19.7,,2.5,70,51,11.6,9.2,1015.1,1025.1,1,2.22,1,0,
108,서울,2020-10-09 12:00,21,,4.2,70,46,11.4,8.9,1013.8,1023.8,1,2.69,0,0,
108,서울,2020-10-09 13:00,22.1,,3.6,70,46,12.2,9.9,1012.8,1022.7,1,2.78,0,0,
108,서울,2020-10-09 14:00,22.7,,3.3,70,46,12.6,10.4,1011.8,1021.7,1,2.56,1,1,15
108,서울,2020-10-09 15:00,23,,3.4,50,44,12.3,10,1011.6,1021.5,1,2.24,1,1,15
108,서울,2020-10-09 16:00,23,,2.5,70,43,12,9.7,1011.1,1021,1,1.64,0,0,
108,서울,2020-10-09 17:00,22.1,,3.4,50,44,11.6,9.2,1010.9,1020.8,1,0.89,1,0,
108,서울,2020-10-09 18:00,20,,3.7,50,48,11.2,8.6,1010.6,1020.6,0.6,0.28,3,0,
108,서울,2020-10-09 19:00,18.6,,4.9,50,51,10.9,8.2,1011,1021,0,0,3,0,
108,서울,2020-10-09 20:00,17.7,,3.2,70,54,10.9,8.2,1011.8,1021.9,,,5,5,62
108,서울,2020-10-09 21:00,17,,3.9,70,55,10.6,7.8,1012.2,1022.3,,,9,0,
108,서울,2020-10-09 22:00,16.4,,3.4,70,58,10.8,8.1,1012.3,1022.5,,,6,6,62
108,서울,2020-10-09 23:00,15.8,,3.7,70,61,10.9,8.2,1012.3,1022.5,,,6,5,60
108,서울,2020-10-10 00:00,15.3,,3.2,50,63,10.9,8.2,1012,1022.2,,,4,0,
108,서울,2020-10-10 01:00,14.8,,2.5,70,65,10.9,8.2,1011.9,1022.2,,,2,0,
108,서울,2020-10-10 02:00,14.2,,1.8,70,67,10.8,8.1,1011.4,1021.6,,,2,0,
108,서울,2020-10-10 03:00,13.7,,2.2,50,70,10.9,8.3,1011.3,1021.6,,,4,0,
108,서울,2020-10-10 04:00,13.1,,1.2,50,71,10.6,7.9,1011.3,1021.6,,,0,0,
108,서울,2020-10-10 05:00,12.5,,1.4,70,72,10.4,7.5,1011.5,1021.8,,,0,0,
108,서울,2020-10-10 06:00,12.4,,1.7,70,73,10.4,7.6,1011.5,1021.8,,,0,0,
108,서울,2020-10-10 07:00,12.3,,2,70,76,10.8,8.1,1011.5,1021.8,0.1,0.02,1,0,
108,서울,2020-10-10 08:00,13.2,,1.2,90,75,11.3,8.8,1011.8,1022.1,1,0.39,0,0,
108,서울,2020-10-10 09:00,15.9,,2.7,70,64,11.5,9,1011.7,1021.9,1,1.11,0,0,
108,서울,2020-10-10 10:00,17.7,,3.2,90,57,11.5,9,1011.6,1021.7,1,1.83,1,0,
108,서울,2020-10-10 11:00,18.8,,3.2,50,54,11.6,9.2,1011,1021,1,2.31,3,0,
108,서울,2020-10-10 12:00,20.3,,2.8,90,48,11.4,8.9,1010.2,1020.2,1,2.52,4,0,
108,서울,2020-10-10 13:00,20.7,,2.7,70,45,10.9,8.3,1009.5,1019.5,1,2.42,5,0,
108,서울,2020-10-10 14:00,20.9,,2.4,90,44,10.8,8.1,1009.1,1019.1,0.8,2.09,8,0,
108,서울,2020-10-10 15:00,21.1,,1.8,90,44,10.9,8.3,1008.7,1018.7,0.3,1.29,9,0,
108,서울,2020-10-10 16:00,20.8,,1.9,20,46,11.2,8.7,1008.5,1018.5,0.2,0.67,8,0,
108,서울,2020-10-10 17:00,20.1,,2.4,20,50,11.7,9.3,1007.7,1017.7,0.1,0.47,7,4,45
108,서울,2020-10-10 18:00,18.9,,2.6,20,53,11.6,9.1,1007.4,1017.4,0.1,0.16,8,4,45
108,서울,2020-10-10 19:00,18,,1.8,50,55,11.3,8.8,1007.3,1017.3,0,0,8,8,64
108,서울,2020-10-10 20:00,17.5,,1.1,270,60,11.9,9.6,1008.3,1018.4,,,6,6,61
108,서울,2020-10-10 21:00,16.7,,1.2,360,63,11.9,9.6,1008.5,1018.6,,,8,6,35
108,서울,2020-10-10 22:00,16.4,,1.1,20,64,11.9,9.5,1008.7,1018.8,,,10,9,60
108,서울,2020-10-10 23:00,16.2,,1.2,50,64,11.7,9.3,1009.2,1019.4,,,9,9,59
108,서울,2020-10-11 00:00,16,,2.4,50,66,11.9,9.6,1008.1,1018.3,,,9,0,
108,서울,2020-10-11 01:00,15.6,,2.6,70,69,12.2,9.9,1008,1018.2,,,8,8,59
108,서울,2020-10-11 02:00,14.8,,2.7,50,71,11.9,9.5,1007.9,1018.1,,,3,3,55
108,서울,2020-10-11 03:00,14.4,,2.9,50,73,11.9,9.6,1007.9,1018.1,,,1,0,
108,서울,2020-10-11 04:00,14,,2.5,50,74,11.8,9.4,1007.3,1017.5,,,0,0,
108,서울,2020-10-11 05:00,13.4,,2.7,50,75,11.5,9,1007.5,1017.7,,,1,1,35
108,서울,2020-10-11 06:00,13,,2.1,50,78,11.6,9.2,1008,1018.3,,,4,0,
108,서울,2020-10-11 07:00,12.8,,2.7,50,78,11.5,9,1007.9,1018.2,0,0.02,6,0,
108,서울,2020-10-11 08:00,13.7,,2.2,70,76,11.9,9.5,1008.2,1018.4,0.8,0.3,6,0,
108,서울,2020-10-11 09:00,16,,2.7,70,68,12.3,10,1008.2,1018.4,0.9,1.02,2,0,
108,서울,2020-10-11 10:00,17.7,,2.8,70,63,12.7,10.5,1007.5,1017.6,1,1.73,2,0,
108,서울,2020-10-11 11:00,19.3,,2.4,140,56,12.4,10.2,1007.6,1017.6,1,2.03,3,0,
108,서울,2020-10-11 12:00,20.8,,1.8,180,54,13.2,11.1,1006.4,1016.4,0.9,2.45,9,0,
108,서울,2020-10-11 13:00,20.6,,1.7,110,54,13,10.9,1005.1,1015.1,0.2,1.46,9,0,
108,서울,2020-10-11 14:00,20.3,,1.3,180,56,13.3,11.2,1004.6,1014.6,0.1,0.94,9,5,45
108,서울,2020-10-11 15:00,19.9,,1.6,160,59,13.7,11.6,1004.7,1014.7,0,0.44,9,2,12
108,서울,2020-10-11 16:00,19.8,,1.8,230,58,13.3,11.2,1005.1,1015.1,0,0.5,9,3,12
108,서울,2020-10-11 17:00,19.7,,0.4,0,60,13.7,11.7,1004.5,1014.4,0,0.33,8,5,12
108,서울,2020-10-11 18:00,19,,1.6,290,63,13.7,11.7,1004.2,1014.1,0,0.22,6,2,12
108,서울,2020-10-11 19:00,18,,0.5,270,67,13.7,11.7,1004.7,1014.7,0,0.01,7,0,
108,서울,2020-10-11 20:00,17.2,,1,290,73,14.3,12.3,1004.9,1015,,,5,0,
108,서울,2020-10-11 21:00,16.6,,0.2,0,73,13.7,11.7,1004.7,1014.8,,,8,0,
108,서울,2020-10-11 22:00,16.2,,0.4,0,78,14.3,12.3,1004.3,1014.4,,,9,0,
108,서울,2020-10-11 23:00,15.9,,1.1,270,79,14.2,12.2,1004.7,1014.8,,,9,2,64
108,서울,2020-10-12 00:00,15.5,,1.9,270,80,14,12,1004.7,1014.9,,,7,0,
108,서울,2020-10-12 01:00,15.6,,1.8,290,80,14.1,12.1,1005,1015.2,,,8,6,44
108,서울,2020-10-12 02:00,15.2,,0.3,0,81,13.9,11.9,1004.9,1015.1,,,7,7,44
108,서울,2020-10-12 03:00,14.4,,1.8,20,84,13.7,11.7,1004.4,1014.6,,,4,1,45
108,서울,2020-10-12 04:00,14.1,,0.8,290,86,13.7,11.7,1004.9,1015.1,,,2,2,45
108,서울,2020-10-12 05:00,13.8,,1.7,290,88,13.8,11.8,1004.9,1015.1,,,2,2,45
108,서울,2020-10-12 06:00,13.7,,1.4,20,88,13.7,11.7,1004.8,1015,,,8,3,45
108,서울,2020-10-12 07:00,13.8,,1.5,50,86,13.5,11.4,1004.7,1014.9,0,0,9,4,45
108,서울,2020-10-12 08:00,14.2,,1.3,360,87,14,12,1005.2,1015.4,0,0.13,8,8,38
108,서울,2020-10-12 09:00,15.6,,1.1,360,84,14.8,12.8,1005.7,1015.9,0.4,0.64,2,0,
108,서울,2020-10-12 10:00,17.8,,1.2,250,70,14.2,12.2,1005.3,1015.3,1,1.45,2,0,
108,서울,2020-10-12 11:00,20.2,,1.7,230,62,14.6,12.6,1005.1,1015.1,0.8,2.01,7,7,28
108,서울,2020-10-12 12:00,19.7,,2.7,250,63,14.4,12.4,1005.1,1015,0.2,1.41,5,2,28
108,서울,2020-10-12 13:00,20.5,,3.7,270,59,14.2,12.2,1004.6,1014.6,0.8,2.06,3,2,10
108,서울,2020-10-12 14:00,21.1,,2.6,270,62,15.5,13.5,1003.7,1013.6,0.8,1.86,3,3,10
108,서울,2020-10-12 15:00,20.9,,2.7,250,57,14,12,1003.8,1013.7,1,1.79,1,1,10
108,서울,2020-10-12 16:00,20.3,,3.1,250,59,14,12,1003.7,1013.7,1,1.31,1,1,10
108,서울,2020-10-12 17:00,19.9,,1.6,250,61,14.1,12.1,1003.7,1013.7,1,0.71,2,1,10
108,서울,2020-10-12 18:00,18.1,,2.6,250,59,12.2,9.9,1004,1014,0.5,0.22,1,1,10
108,서울,2020-10-12 19:00,16.9,,2.8,250,53,10.2,7.2,1004.5,1014.6,,,0,0,
108,서울,2020-10-12 20:00,16,,3,250,57,10.3,7.4,1005.4,1015.5,,,0,0,
108,서울,2020-10-12 21:00,14.8,,4,290,49,8.2,4.1,1006,1016.2,,,0,0,
108,서울,2020-10-12 22:00,13.6,,1.4,270,54,8.4,4.4,1006.7,1016.9,,,0,0,
108,서울,2020-10-12 23:00,12.6,,2.4,270,61,8.8,5.2,1007.3,1017.6,,,0,0,
108,서울,2020-10-13 00:00,12.1,,3.1,290,65,9.2,5.7,1007.7,1018,,,0,0,
108,서울,2020-10-13 01:00,11.3,,2.7,270,67,8.9,5.3,1007.8,1018.1,,,0,0,
108,서울,2020-10-13 02:00,10.6,,1.5,270,70,8.9,5.3,1008,1018.4,,,0,0,
108,서울,2020-10-13 03:00,10.1,,2.3,250,73,9,5.4,1008.2,1018.6,,,0,0,
